SUBSTÂNCIA,PF 0%,PMC 0%,Est. Med. Margem Lucro %
HIDROSMINA,32.49,43.585,34.148968913511844
HIDROXIBENZOATO DE VIMINOL,53.830000000000005,72.21000000000001,34.144529073007625
HIDROXICARBAMIDA,185.325,256.20000000000005,38.24362606232299
HIDROXIPROPIL GUAR;MACROGOL;PROPILENOGLICOL,23.25,31.19,34.15053763440861
HIDROXIQUINOLINA;TROLAMINA,8.84,11.86,34.1628959276018
HIDROXIZINA,25.41,34.085,34.14010232192051
HIDROXOCOBALAMINA,21.65,29.04,34.13394919168591
HIDRÓXIDO DE ALUMÍNIO,35.53666666666667,47.669999999999995,34.143138542350606
HIDRÓXIDO DE ALUMÍNIO;HIDRÓXIDO DE MAGNÉSIO,51.16,68.63,34.14777169663801
HIPROMELOSE,8.0,10.73,34.12500000000001
HPV-18 L1;HPV-16 L1,332.12,445.53,34.14729615801517
HYPERICUM PERFORATUM,43.56,58.85,35.1010101010101
IBANDRONATO DE SÓDIO,92.76666666666667,128.24333333333334,38.24290334171758
IBANDRONATO DE SÓDIO MONOIDRATADO,184.68,255.30875,38.2438542343513
IBRUTINIBE,40020.375,53685.91,34.14644415500856
IBUPROFENO,30.154814814814813,40.69861111111111,34.9655481588838
IBUPROFENO ARGININA,15.969999999999999,21.840000000000003,36.756418284283065
IBUPROFENO;ARGININA,22.395,30.305,35.3203840142889
ILOPROSTA,1022.91,1414.11,38.243833768366706
IMIQUIMODE,127.80333333333333,176.67999999999998,38.24365561670273
IMUNOGLOBULINA ANTI-RHO(D),194.07,268.29,38.243932601638605
IMUNOGLOBULINA ANTITETÂNICA,43.72,60.44,38.24336688014638
IMUNOGLOBULINA HUMANA ANTI-HEPATITE B,1150.214,1590.102,38.244013722663794
INDAPAMIDA,25.547727272727272,35.31818181818182,38.24392847611424
INDOMETACINA,21.93,30.314999999999998,38.23529411764706
INFLIXIMABE,2128.835,2942.985,38.24392214521089
INIBIDOR DE C1 ESTERASE DERIVADO DE PLASMA HUMANO,2134.68,2863.6,34.14656997770158
INOTUZUMABE OZOGAMICINA,51516.76,69107.9,34.146440886422184
INSULINA ASPARTE,128.59555555555556,177.7744444444444,38.24307043616504
INSULINA DEGLUDECA,395.0166666666667,529.9,34.14623855533521
INSULINA DETEMIR,243.92,337.20666666666665,38.24477970919426
INSULINA GLARGINA,102.77777777777777,142.08333333333334,38.24324324324326
INSULINA GLARGINA;LIXISENATIDA,118.5,158.96,34.14345991561183
INSULINA GLULISINA,40.800000000000004,56.406666666666666,38.25163398692808
INSULINA HUMANA,315.34473684210525,435.9463157894738,38.244360808138154
INSULINA ISOFANA,30.21,41.76,38.232373386295926
INSULINA LISPRO,109.42333333333333,151.27222222222224,38.24494064844997
IOBITRIDOL,3797.26,5249.485,38.24402332207959
IODETO DE POTÁSSIO;BENZOATO DE SÓDIO;CLORIDRATO DE OXOMEMAZINA;GUAIFENESINA,22.81,30.6,34.15168785620344
IODETO DE POTÁSSIO;MONONITRATO DE TIAMINA;NICOTINAMIDA;CLORETO DE CROMO;ÓXIDO DE MAGNÉSIO;SULFATO DE MANGANÊS;ACETATO DE RETINOL;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;FLUORETO DE SÓDIO;FUMARATO FERROSO;CARBONATO DE CÁLCIO;ACETATO DE RACEALFATOCOFEROL;ÁCIDO FÓLICO;ÓXIDO DE ZINCO;BIOTINA;COLECALCIFEROL;ÓXIDO DE COBRE,40.19,53.91,34.13784523513313
IODETO DE POTÁSSIO;NICOTINAMIDA;CLORETO DE CROMO;ÓXIDO DE MAGNÉSIO;SULFATO DE MANGANÊS;ACETATO DE RETINOL;PANTOTENATO DE CÁLCIO;ESTEARATO DE MAGNÉSIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;FUMARATO FERROSO;CARBONATO DE CÁLCIO;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;ÁCIDO FÓLICO;ÓXIDO DE ZINCO;BIOTINA;COLECALCIFEROL;ÓXIDO DE COBRE,45.88,61.55,34.154315605928495
IODO POVIDONA PVPI,16.545,22.35,35.08612873980055
IODO;SALICILATO DE METILA,9.9,13.28,34.14141414141414
IODO;ÁCIDO BENZÓICO;ÁCIDO SALICÍLICO,18.19,24.4,34.139637163276504
IODO;ÁCIDO SALICÍLICO,11.13,14.93,34.14195867026055
IOEXOL,501.9783333333333,693.9566666666666,38.24434653554103
IOMEPROL,813.715,1091.57,34.14647634614083
ION CITRATO,22.305,29.92,34.14032728087874
ION CITRATO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO,45.28857142857142,60.753571428571426,34.1476878430383
ION CITRATO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO;ÁCIDO ACETILSALICÍLICO,21.36,28.655,34.152621722846455
IOVERSOL,5331.969166666667,7371.134166666667,38.24412588032282
IRBESARTANA,122.64,169.54,38.24200913242009
ISOCONAZOL,45.083333333333336,60.47666666666667,34.1441774491682
ISOTRETINOÍNA,108.15,149.51,38.243180767452586
ITRACONAZOL,76.12961538461539,105.24461538461539,38.24398672304823
IVABRADINA,82.14666666666666,110.19666666666666,34.14624249310177
IVACAFTOR,74776.42,100309.91,34.14644616578328
IVACAFTOR;TEZACAFTOR,71367.07,95736.38,34.14643476325985
IVERMECTINA,21.626666666666665,29.897499999999997,38.24368064118373
IXEQUIZUMABE,9275.365,12442.57,34.146419035800754
LACIDIPINO,53.78,74.35,38.24841948679805
LACOSAMIDA,168.845,226.49916666666664,34.14620904774595
LACTATO DE SÓDIO;CLORETO DE MAGNÉSIO HEXAIDRATADO;CLORETO DE SÓDIO;GLICOSE MONOIDRATADA;CLORETO DE CÁLCIO DIIDRATADO,53.203333333333326,73.55333333333333,38.24948311509304
LACTATO DE SÓDIO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO;CLORETO DE CÁLCIO DIIDRATADO,138.29000000000002,191.18,38.24571552534528
LACTULOSE,27.579,36.997,34.14917147104681
LAMIVUDINA,1327.82,1835.6333333333332,38.2441395169024
LAMIVUDINA;SULFATO DE ABACAVIR;DOLUTEGRAVIR SÓDICO,2950.55,3958.06,34.14651505651487
LAMOTRIGINA,114.92933333333333,158.88288888888889,38.243983742667
LANSOPRAZOL,64.63526315789473,89.3542105263158,38.243748320535495
LANSOPRAZOL;CLARITROMICINA;AMOXICILINA TRI-HIDRATADA,150.595,208.1883333333333,38.243854930995916
LANSOPRAZOL;LEVOFLOXACINO HEMI-HIDRATADO;AMOXICILINA TRI-HIDRATADA,158.3,218.84,38.243840808591266
LARONIDASE,1627.67,2250.16,38.244238697033175
LATANOPROSTA,96.178,132.962,38.245752666930066
LAURILSULFATO DE SÓDIO;SORBITOL,24.88,33.375,34.143890675241174
LEFLUNOMIDA,247.73833333333334,342.4816666666666,38.24330779115059
LENALIDOMIDA,15251.555,20459.415,34.14641982407696
LETROZOL,532.5255555555555,736.1855555555555,38.24417398852014
LEUCINA,1069.36,1478.33,38.24437046457696
LEVEDURA,23.197499999999998,31.11875,34.146998598986954
LEVETIRACETAM,114.28450000000001,153.308,34.145925300456305
LEVODROPROPIZINA,26.08,34.985,34.14493865030674
LEVOFLOXACINO,76.66615384615385,105.9876923076923,38.24574077418576
LEVOFLOXACINO HEMI-HIDRATADO,62.10133333333333,85.8515,38.24421375815872
LEVOFLOXACINO HEMIIDRATADO,48.15,66.56,38.23468328141226
LEVOMALATO DE CABOZANTINIBE,21132.215,28348.114999999998,34.146444184861814
LEVOMENTOL;CÂNFORA (2-BORNANONA),97.27,130.48,34.142078749871494
LEVOMENTOL;SALICILATO DE METILA,15.0,20.12,34.13333333333335
LEVOMENTOL;SALICILATO DE METILA;CÂNFORA,5.576,7.480000000000001,34.146341463414664
LEVOMETIONINA;BETAÍNA;CITRATO DE COLINA,30.69666666666667,41.17666666666667,34.14051471386688
LEVONORGESTREL,143.15583333333333,197.90583333333333,38.24503600388853
LEVONORGESTREL MICRONIZADO;ETINILESTRADIOL,14.305,19.78,38.27333100314576
LEVONORGESTREL;CLORIDRATO DE PIRIDOXINA;ETINILESTRADIOL,13.06,18.05,38.208269525267994
LEVONORGESTREL;ETINILESTRADIOL,12.794210526315789,17.62842105263158,37.78435970216793
LEVONORGESTREL;VALERATO DE ESTRADIOL,7.18,9.93,38.3008356545961
LEVOTIROXINA SÓDICA,16.6921875,23.075937500000002,38.24393896845457
LIDOCAÍNA,58.36727272727273,80.69,38.245280667871164
LIDOCAÍNA;CLORIDRATO DE LIDOCAINA,13.850000000000001,19.145,38.23104693140793
LIDOCAÍNA;HIALURONIDASE;NEOMICINA,13.47,18.07,34.149962880475115
LIDOCAÍNA;POLIDOCANOL,7.18,9.63,34.12256267409472
LIDOCAÍNA;PRILOCAÍNA,29.956666666666667,41.413333333333334,38.24413041059307
LIDOCAÍNA;SULFATO DE POLIMIXINA B,8.24,11.05,34.101941747572816
LIDOCAÍNA;TETRACAÍNA,95.66,128.32,34.14175203846958
LIDOCAÍNA;ÓXIDO DE ZINCO;ACETATO DE HIDROCORTISONA;SUBACETATO DE ALUMÍNIO,22.39,30.04,34.167038856632416
LIMECICLINA,113.13200000000002,156.4,38.24558922320826
LINAGLIPTINA,104.985,140.82999999999998,34.14297280563889
LINAGLIPTINA;CLORIDRATO DE METFORMINA,155.41,208.48,34.1483817000193
LINEZOLIDA,1474.3933333333334,2038.2616666666665,38.24409135508839
LIPEGFILGRASTIM,3871.09,5192.93,34.14645487446688
LIRAGLUTIDA,429.32000000000005,575.9200000000001,34.14702319947824
LIRAGLUTIDA;INSULINA DEGLUDECA,157.03,210.65,34.14634146341464
LISADO BACTERIANO,67.28666666666668,92.20555555555556,37.033917896892234
"LISADOS BACTERIANOS (STAPHYLOCOCCUS AUREUS, STREPTOCOCCUS PYOGENES, STREPTOCOCCUS MITIS, STREPTOCOCCUS PNEUMONIAE, KLEBSIELLA PNEUMONIAE, BRANHAMELLA CATARRHALIS, HAEMOPHILUS INFLUENZAE)",83.828,115.888,38.2449778117097
LISINATO DE CETOPROFENO,37.275,51.5275,38.23608316566065
LISINATO DE CLONIXINA,15.303333333333333,20.529999999999998,34.15377913308646
LISINOPRIL,43.824285714285715,60.58571428571429,38.246895067966236
LIXISENATIDA,359.24,481.9066666666667,34.14616041272316
LOMUSTINA,55.735,77.05,38.243473580335504
LOPERAMIDA,3.39,4.55,34.21828908554572
LOPINAVIR;RITONAVIR,934.0733333333333,1291.3,38.24396371448353
LORATADINA,32.75137931034483,43.93448275862069,34.14544267680222
LORATADINA;PSEUDOEFEDRINA,28.875,38.735,34.14718614718615
LORATADINA;SULFATO DE PSEUDOEFEDRINA,17.91857142857143,24.035714285714285,34.13856334210315
LORAZEPAM,12.379999999999999,17.114285714285717,38.2414031848604
LORLATINIBE,20043.555,26887.715,34.146437595526336
LORNOXICAM,20.905,28.9,38.244439129394856
LOSARTANA POTÁSSICA,49.382,68.26888888888888,38.24650457431631
LOXOPROFENO SÓDICO,38.21,52.04333333333333,36.20343714559886
LOXOPROFENO SÓDICO DIIDRATADO,22.153333333333332,30.623333333333335,38.23352392416493
LUBIPROSTONA,84.38666666666667,113.20166666666667,34.14638963501342
LUMACAFTOR;IVACAFTOR,51342.61,68874.28,34.14643314782788
LÃ DE CARNEIRO;ÁCAROS;ANTÍGENOS BACTERIANAS SOB A FORMA DE LISADO;FUNGOS DO AR,59.60999999999999,79.96,34.13856735447074
LÃ DE CARNEIRO;ÁCAROS;FUNGOS DE AR;ANTÍGENOS BACTERIANAS SOB A FORMA DE LISADO,59.60999999999999,79.96,34.13856735447074
MACROGOL;BICARBONATO DE SÓDIO;CLORETO DE POTÁSSIO;CLORETO DE SÓDIO,25.28,33.91,34.13765822784809
MAGALDRATO,17.56,23.56,34.16856492027336
MAGALDRATO;DIMETICONA,23.71,31.81,34.16280050611555
MALATO DE SUNITINIBE,11882.36,16426.666666666668,38.24414229720921
MALEATO DE BRONFENIRAMINA;CLORIDRATO DE FENILEFRINA,27.686666666666667,37.141666666666666,34.15001203948951
MALEATO DE CLORFENAMINA;PARACETAMOL;CLORIDRATO DE FENILEFRINA,11.02,14.78,34.11978221415608
MALEATO DE CLORFENIRAMINA;CAFEÍNA ANIDRA;DIPIRONA,44.565,59.7825,34.146751935375306
MALEATO DE CLORFENIRAMINA;DIPIRONA MONOIDRATADA;CAFEÍNA ANIDRA,66.94666666666667,89.80666666666667,34.14658434574787
MALEATO DE CLORFENIRAMINA;DIPIRONA;ÁCIDO ASCÓRBICO,149.6,200.68,34.14438502673798
MALEATO DE CLORFENIRAMINA;PARACETAMOL;CLORIDRATO DE FENILEFRINA,64.46518518518518,86.58555555555556,34.313669163947246
MALEATO DE DEXBRONFENIRAMINA;SULFATO DE PSEUDOEFEDRINA,18.8,25.22,34.14893617021275
MALEATO DE DEXCLORFENIRAMINA,10.327428571428571,13.853714285714286,34.14485696895922
MALEATO DE DEXCLORFENIRAMINA;GUAIFENESINA;SULFATO DE PSEUDOEFEDRINA,15.28,20.5,34.16230366492148
MALEATO DE ENALAPRIL,37.68941176470588,52.102794117647065,38.242524035460136
MALEATO DE ENALAPRIL;BESILATO DE ANLODIPINO,64.645,89.36500000000001,38.239616366308326
MALEATO DE FENIRAMINA,6.57,8.81,34.09436834094368
MALEATO DE FLUVOXAMINA,193.9,268.055,38.243940175348115
MALEATO DE INDACATEROL,72.83,100.68666666666667,38.24889010938717
MALEATO DE LEVOMEPROMAZINA,92.77,128.24666666666667,38.24152922999533
MALEATO DE MIDAZOLAM,44.16,61.05,38.247282608695656
MALEATO DE TIMOLOL,6.79,9.385,38.2179675994109
MALEATO DE TIMOLOL;LATANOPROSTA,109.48500000000001,151.35500000000002,38.24268164588756
MALEATO DE TRIMEBUTINA,63.06,84.5925,34.14605137963844
MALEATO ÁCIDO DE TIMOLOL,16.955000000000002,23.439166666666665,38.24338936400273
MALEATO ÁCIDO DE TIMOLOL;BIMATOPROSTA,175.16,242.15,38.24503311258278
MALEATO ÁCIDO DE TIMOLOL;BRINZOLAMIDA,59.325,79.585,34.150863885377134
MALEATO ÁCIDO DE TIMOLOL;CLORIDRATO DE DORZOLAMIDA,73.661,101.83399999999999,38.24683346682776
MALEATO ÁCIDO DE TIMOLOL;LATANOPROSTA,101.29666666666667,140.04,38.247392148474766
MALEATO ÁCIDO DE TIMOLOL;TARTARATO DE BRIMONIDINA,74.59333333333333,103.12,38.24291715077308
MALEATO ÁCIDO DE TIMOLOL;TARTARATO DE BRIMONIDINA;BIMATOPROSTA,125.69,173.76,38.244888217041925
MANITOL,12.58,17.39,38.23529411764706
MARAVIROQUE,2269.5,3137.45,38.2441066314166
MAYTENUS ILICIFOLIA MART.EX.REISS,27.804000000000002,37.29600000000001,34.13897280966769
MAYTENUS ILICIFOLIA MART.EX.REISS;JATEORHIZA PALMATA (LAM.) MIERS,8.95,12.01,34.18994413407821
MEBENDAZOL,5.42375,7.3462499999999995,35.44595528923713
MECLOZINA,20.225,27.130000000000003,34.14091470951792
MECOBALAMINA,50.85,68.21,34.1396263520157
MELFALANA,103.15,142.6,38.24527387300047
MELILOTUS OFFICINALIS (L.) PALL.,67.19,90.13,34.141985414496204
MELILOTUS OFFICINALIS LAM.,67.19,90.13,34.141985414496204
MELOXICAM,56.30116279069768,77.8339534883721,38.24572998203184
MEMANTINA,201.81,278.99,38.243892770427635
MENAEPTENONA;COLECALCIFEROL,116.42333333333333,156.1783333333333,34.14693503593207
MENOTROPINA,769.4942857142858,1063.7814285714287,38.244227191884846
MENTOL;SALICILATO DE METILA,24.927142857142854,33.43857142857143,34.14522322196116
MENTOL;SALICILATO DE METILA;CÂNFORA;ESSÊNCIA DE TEREBENTINA,14.43,19.36,34.16493416493416
MEPOLIZUMABE,5817.605,7859.355,35.096057570082536
MERCAPTOPURINA,92.47,127.83,38.2394290040013
MEROPENÉM TRI-HIDRATADO,3327.9849999999997,4600.745,38.24416275914706
MESILATO DE BROMOCRIPTINA,80.78,111.67,38.23966328299085
MESILATO DE CODERGOCRINA,20.27,28.02,38.23384311790825
MESILATO DE DABRAFENIBE,24271.165,32558.905,34.14644496875201
MESILATO DE DEFEROXAMINA,179.45499999999998,248.08499999999998,38.24357081162408
MESILATO DE DI-HIDROERGOTAMINA;CAFEÍNA ANIDRA;DIPIRONA,10.87,14.58,34.13063477460903
MESILATO DE DIIDROERGOCRISTINA,83.54,115.49,38.24515202298298
MESILATO DE DOXAZOSINA,52.06459459459459,71.97621621621622,38.24407311084465
MESILATO DE DOXAZOSINA;FINASTERIDA,97.565,130.87833333333333,34.14475819539111
MESILATO DE IMATINIBE,8068.218000000001,11153.835000000001,38.24409553633777
MESILATO DE LENVATINIBE,5201.9,6978.165,34.1464657144505
MESILATO DE OSIMERTINIBE,26964.26,36171.59,34.146421967448745
MESILATO DE RASAGILINA,86.16499999999999,115.585,34.143793883827556
MESSALAZINA,182.91666666666666,252.87190476190477,38.24432150992516
MESTEROLONA,17.34,23.97,38.23529411764706
METENAMINA;CLORETO DE METILTIONÍNIO,22.95,30.79,34.16122004357298
METENAMINA;CLORETO DE METILTIONÍNIO;CLORIDRATO DE ACRIFLAVINA,21.79,29.23,34.14410279944931
METILBROMETO DE HOMATROPINA;DIMETICONA,8.76,12.11,38.24200913242009
METILDIGOXINA,15.4,21.29,38.246753246753244
METILDOPA,129.83625,179.49125,38.2443269888032
METILDOPA SESQUIIDRATADO,89.51333333333334,123.74666666666667,38.243837044760554
METILPREDNISOLONA,57.42,79.38,38.24451410658305
METILSULFATO DE NEOSTIGMINA,1.71,2.36,38.01169590643274
METIMAZOL,18.39,25.42,38.227297444263186
METOCLOPRAMIDA,171.1,229.52,34.143775569842205
METOTREXATO,20.155,27.865000000000002,38.25353510295213
METOXISALENO,72.72,100.53,38.242574257425744
METRONIDAZOL,48.72714285714285,67.29142857142857,38.09844908968309
METRONIDAZOL BENZOIL;NISTATINA,28.66,38.45,34.159106769016056
MICOFENOLATO DE MOFETILA,594.5633333333334,821.9499999999999,38.2443137540716
MICOFENOLATO DE SÓDIO,1075.4033333333334,1486.6833333333334,38.24425564361897
MICONAZOL,23.71,32.78,38.2539013074652
MIDOSTAURINA,63296.19,84909.59,34.14644704523289
MIFAMURTIDA,13657.89,18321.57,34.146416466965256
MIGLUSTATE,20932.25,28937.61,38.24414480048728
MIKANIA GLOMERATA SPRENG.,20.5275,27.5375,34.14931189867252
MINOXIDIL,155.69,208.96307692307693,34.217404408168115
MIRABEGRONA,102.62,137.66,34.14539076203469
MIRTAZAPINA,120.17368421052633,166.13368421052633,38.2446459072395
MISOPROSTOL,1583.94,2124.8,34.1464954480599
MITOTANO,1147.48,1586.32,38.24380381357408
MODAFINILA,90.16333333333334,124.64666666666666,38.245406484528054
MONOFOSFATO DE RIBOFLAVINA SÓDICA,24.47,32.83,34.164282795259496
MONONITRATO DE ISOSSORBIDA,19.8525,27.444999999999997,38.244553582672204
MONONITRATO DE TIAMINA;NICOTINAMIDA;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA,18.17,24.376666666666665,34.15886993212251
MONTELUCASTE,37.35,51.629999999999995,38.2329317269076
MONTELUCASTE DE SÓDIO,60.74388888888889,83.89351851851852,38.11021989713947
MUPIROCINA,32.225,43.225,34.13498836307214
NAPROXENO,13.688749999999999,18.36375,34.15213222536755
NAPROXENO SÓDICO,22.827777777777776,30.62222222222222,34.14456072036993
NAPROXENO;ESOMEPRAZOL MAGNÉSICO TRI-HIDRATADO,24.77,34.24,38.23173193379088
NARATRIPTANA,41.21,56.97,38.24314486775053
NATALIZUMABE,5017.21,6936.0,38.2441635889269
NEPAFENACO,62.515,86.425,38.24682076301686
NEVIRAPINA,4339.83,5999.56,38.24412476986427
NICERGOLINA,88.45,122.28,38.24759751271905
NICOTINA,46.68076923076923,62.91923076923077,34.78619098624043
NICOTINAMIDA;BETACAROTENO;ACETATO DE RETINOL;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;INOSITOL;FUMARATO FERROSO;SELENATO DE SÓDIO;ADENOSINA;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;ÁCIDO FÓLICO;BIOTINA,40.59,54.45,34.14634146341462
NICOTINAMIDA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA;CLORIDRATO DE LEVOLISINA;NITRATO DE TIAMINA;FOSFATO SÓDICO DE RIBOFLAVINA;CLORIDRATO DE LEVOCARNITINA,10.13,13.59,34.15597235932872
NICOTINAMIDA;CLORIDRATO DE PIRIDOXINA;FERRO QUELATO,23.88,32.03,34.12897822445562
NICOTINAMIDA;CLORIDRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;ERGOCALCIFEROL;PALMITATO DE RETINOL;FOSFATO SÓDICO DE RIBOFLAVINA;DEXPANTENOL;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;BIOTINA,12.52,16.8,34.18530351437701
NICOTINAMIDA;CLORIDRATO DE TIAMINA;FOSFATO DE CÁLCIO DIBÁSICO DI-HIDRATADO;CITRATO FÉRRICO AMONIACAL;CLORIDRATO DE CARNITINA;RIBOFLAVINA;MONOFOSFATO DE RIBOFLAVINA SÓDICA;CLORETO DE MAGNÉSIO HEXAIDRATADO;CLORIDRATO DE PIRIDOXINA;ÁCIDO GLUTÂMICO;CIANOCOBALAMINA,10.31,13.83,34.141610087293884
NICOTINAMIDA;CLORIDRATO DE TIAMINA;FOSFATO SÓDICO DE RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;PANTOTENATO DE CALCIO,8.08,10.84,34.158415841584166
NICOTINAMIDA;CLORIDRATO DE TIAMINA;FOSFATO SÓDICO DE RIBOFLAVINA;PANTOTENATO DE CÁLCIO;CLORIDRATO DE PIRIDOXINA,10.21,13.7,34.18217433888342
NICOTINAMIDA;CLORIDRATO DE TIAMINA;PANTOTENATO DE CÁLCIO;MONOFOSFATO DE RIBOFLAVINA SÓDICA;CLORIDRATO DE PIRIDOXINA,7.85,10.53,34.14012738853502
NICOTINAMIDA;CLORIDRATO DE TIAMINA;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA,16.05,21.53,34.14330218068535
NICOTINAMIDA;CLORIDRATO DE TIAMINA;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;MONOFOSFATO DE RIBOFLAVINA SÓDICA;CLORIDRATO DE PIRIDOXINA,9.93,13.32,34.13897280966769
NICOTINAMIDA;CLORIDRATO DE TIAMINA;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;CLORIDRATO DE LEVOCARNITINA;CIANOCOBALAMINA;CLORIDRATO DE LEVOLISINA,11.46,15.37,34.118673647469436
NICOTINAMIDA;CLORIDRATO DE TIAMINA;SULFATO DE MANGANÊS;ACETATO DE RETINOL;SULFATO FERROSO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;COLECALCIFEROL CRISTALIZADO;PANTOTENATO DE CALCIO;SULFATO DE MAGNÉSIO;CIANOCOBALAMINA,23.34,31.31,34.147386461011145
NICOTINAMIDA;FOSFATO DE RIBOFLAVINA;CLORIDRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA,20.39,27.35,34.13437959784209
NICOTINAMIDA;GLICINATO FÉRRICO;RIBOFLAVINA;DEXPANTENOL;CIANOCOBALAMINA;TIAMINA,10.56,14.17,34.185606060606055
NICOTINAMIDA;NITRATO DE TIAMINA;GLICINATO FÉRRICO;RIBOFLAVINA;DEXPANTENOL;CIANOCOBALAMINA,14.42,19.34,34.119278779472964
NICOTINAMIDA;NITRATO DE TIAMINA;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;FERROCARBONILA;ÁCIDO FÓLICO;CIANOCOBALAMINA,15.629999999999999,20.97,34.16506717850287
NICOTINAMIDA;PALMITATO DE RETINOL;ACETATO DE TOCOFEROL;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;TIAMINA;FUMARATO FERROSO;ÁCIDO FÓLICO;ÓXIDO DE ZINCO;COLECALCIFEROL,28.97,38.86,34.13876423886779
NICOTINAMIDA;PANTOTENATO DE CÁLCIO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA;CLORIDRATO DE TIAMINA;FOSFATO SÓDICO DE RIBOFLAVINA,19.24,25.81,34.147609147609145
NICOTINAMIDA;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;NITRATO DE TIAMINA;PANTOTENATO DE CALCIO,24.63,33.04,34.14535119772635
NICOTINAMIDA;SULFATO DE MANGANÊS;FOSFATO DE CÁLCIO DIBÁSICO ANIDRO;PALMITATO DE RETINOL;PANAX GINSENG C. A. MEY.;LECITINA DE SOJA;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;OXIDO DE ZINCO;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA;RUTOSÍDEO;FUMARATO FERROSO;SULFATO CÚPRICO PENTAIDRATADO;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;GLICONATO DE POTÁSSIO;GLICONATO DE MAGNÉSIO;ÁCIDO FÓLICO;PANTOTENATO DE CALCIO;COLECALCIFEROL,88.91,119.27,34.14689011359802
NIFEDIPINO,17.958333333333332,24.826666666666668,38.24593967517402
NILOTINIBE,12368.105,17098.18,38.244136834219965
NIMESULIDA,17.12122448979592,23.61387755102041,37.92166305099289
NIMESULIDA BETACICLODEXTRINA,47.03,65.015,38.241547948118225
NIMODIPINO,30.549999999999997,42.235,38.24877250409167
NISTATINA,16.540454545454544,22.828636363636363,38.01698315424993
NISTATINA;METRONIDAZOL,31.875,42.75833333333333,34.14379084967321
NISTATINA;ÓXIDO DE ZINCO,58.786086956521736,78.8586956521739,34.14516892491568
NITAZOXANIDA,35.21705882352941,47.24235294117647,34.14621924535235
NITRATO CEROSO;SULFADIAZINA DE PRATA,113.53399999999999,152.302,34.146599256610365
NITRATO DE BUTOCONAZOL,55.51,74.46,34.13799315438659
NITRATO DE FENTICONAZOL,30.784444444444446,41.29666666666667,34.14783801342669
NITRATO DE ISOCONAZOL,42.14,56.528,34.14333175130517
NITRATO DE MICONAZOL,150.59185185185186,202.1511111111111,34.23774834111333
NITRATO DE MICONAZOL;METRONIDAZOL,58.3,78.21,34.15094339622642
NITRATO DE MICONAZOL;TINIDAZOL,23.404285714285713,31.395714285714288,34.14515046084357
NITRATO DE NAFAZOLINA,5.65,7.58,34.159292035398224
NITRATO DE OXICONAZOL,23.44666666666667,31.453333333333333,34.14842195052601
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,81.98,113.33500000000001,38.24713344718225
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,25.985,34.8575,34.14469886472966
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,110.97,148.86,34.144363341443636
NITRAZEPAM,7.4399999999999995,10.285,38.239247311827974
NITRENDIPINO,42.822500000000005,59.2,38.24508144083132
NITROFURANTOÍNA,14.984,20.714,38.240790176187936
NORELGESTROMINA;ETINILESTRADIOL,70.0,96.77,38.24285714285713
NORETISTERONA,6.390000000000001,8.835,38.26291079812207
NORFLOXACINO,41.52652173913044,57.40869565217392,38.245856498204404
OCITOCINA,47.285,65.37,38.24680131119806
